Date,Time,levelname,Component,message,processname
2020-07-21,"13:25:58,007",WARNING,MainProcess,Traceback (most recent call last):,celery9.log
2020-07-21,"13:25:58,007",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 265, in _run_finalizers",celery9.log
2020-07-21,"13:20:06,135",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery9.log
2020-07-21,"13:31:44,654",INFO,MainProcess,Received task: task_analysis.sna[d982a065-9ef3-43db-a928-fbfde4565275],celery6.log
2020-07-21,"13:31:55,393",WARNING,ForkPoolWorker-6,graphbuild_finish,celery7-6.log
2020-07-21,"13:31:43,491",INFO,MainProcess,Received task: task_analysis.sna[9acd8a28-ae9b-4fba-a539-bc239fb1c705],celery6.log
2020-07-21,"13:19:35,623",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:19:37,643",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:19:41,659",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:19:47,678",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:19:55,717",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:20:05,753",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:20:17,788",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:20:31,831",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:20:47,878",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"16:52:47,306",INFO,MainProcess,Received task: task_analysis.sna[797c7eae-7142-409d-899a-c8d84b3d861e],celery8.log
2020-07-21,"13:21:05,931",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:21:48,011",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:22:12,055",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:22:38,104",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:23:06,154",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:23:36,211",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:24:08,302",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:24:40,377",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:25:12,458",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:25:44,544",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:21:25,970",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery7.log
2020-07-21,"13:45:36,374",INFO,MainProcess,missed heartbeat from celery1@None,celery8.log
2020-07-21,"13:36:04,933",INFO,MainProcess,sync with celery10@None,celery8.log
2020-07-21,"13:36:02,498",INFO,MainProcess,sync with celery9@None,celery8.log
2020-07-21,"16:52:53,397",WARNING,ForkPoolWorker-6,X.shape :,celery8-6.log
2020-07-21,"16:52:53,397",WARNING,ForkPoolWorker-6,"(36566, 861)",celery8-6.log
2020-07-21,"16:52:54,432",WARNING,ForkPoolWorker-6,graphbuild_finish,celery8-6.log
2020-07-21,"16:52:54,454",WARNING,ForkPoolWorker-6,<Response [200]>,celery8-6.log
2020-07-21,"16:52:54,526",INFO,ForkPoolWorker-6,Task task_analysis.sna[797c7eae-7142-409d-899a-c8d84b3d861e] succeeded in 5.300598679983523s: None,celery8-6.log
2020-07-21,"13:32:06,690",INFO,MainProcess,missed heartbeat from celery5@None,celery8.log
2020-07-21,"13:32:06,690",INFO,MainProcess,missed heartbeat from celery6@None,celery8.log
2020-07-21,"13:32:06,690",INFO,MainProcess,missed heartbeat from celery2@None,celery8.log
2020-07-21,"13:32:06,690",INFO,MainProcess,missed heartbeat from celery3@None,celery8.log
2020-07-21,"13:32:11,691",INFO,MainProcess,missed heartbeat from celery4@None,celery8.log
2020-07-21,"13:32:29,445",INFO,MainProcess,sync with celery10@None,celery8.log
2020-07-21,"13:35:03,305",WARNING,MainProcess,Traceback (most recent call last):,celery8.log
2020-07-21,"13:35:03,305",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 265, in _run_finalizers",celery8.log
2020-07-21,"13:35:03,306",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 189, in __call__",celery8.log
2020-07-21,"13:35:03,306",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/site-packages/billiard/pool.py"", line 1697, in _terminate_pool",celery8.log
2020-07-21,"13:35:03,306",WARNING,MainProcess,AttributeError: 'NoneType' object has no attribute 'close',celery8.log
2020-07-21,"13:35:55,083",INFO,MainProcess,Connected to amqp://guest:**@127.0.0.1:5672//,celery8.log
2020-07-21,"13:35:55,146",INFO,MainProcess,mingle: searching for neighbors,celery8.log
2020-07-21,"13:35:56,241",INFO,MainProcess,mingle: sync with 7 nodes,celery8.log
2020-07-21,"13:35:56,241",INFO,MainProcess,mingle: sync complete,celery8.log
2020-07-21,"13:35:56,259",INFO,MainProcess,celery8@None ready.,celery8.log
2020-07-21,"13:25:58,002",WARNING,MainProcess,Traceback (most recent call last):,celery7.log
2020-07-21,"13:25:58,002",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 265, in _run_finalizers",celery7.log
2020-07-21,"13:25:58,002",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 189, in __call__",celery7.log
2020-07-21,"13:25:58,002",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/site-packages/billiard/pool.py"", line 1697, in _terminate_pool",celery7.log
2020-07-21,"13:35:03,311",WARNING,MainProcess,Traceback (most recent call last):,celery7.log
2020-07-21,"13:35:03,311",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 265, in _run_finalizers",celery7.log
2020-07-21,"13:35:03,311",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 189, in __call__",celery7.log
2020-07-21,"13:35:03,311",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/site-packages/billiard/pool.py"", line 1697, in _terminate_pool",celery7.log
2020-07-21,"13:35:03,312",WARNING,MainProcess,AttributeError: 'NoneType' object has no attribute 'close',celery7.log
2020-07-21,"13:35:49,792",INFO,MainProcess,Connected to amqp://guest:**@127.0.0.1:5672//,celery7.log
2020-07-21,"13:35:49,869",INFO,MainProcess,mingle: searching for neighbors,celery7.log
2020-07-21,"13:35:50,974",INFO,MainProcess,mingle: sync with 6 nodes,celery7.log
2020-07-21,"13:35:50,974",INFO,MainProcess,mingle: sync complete,celery7.log
2020-07-21,"13:35:51,004",INFO,MainProcess,celery7@None ready.,celery7.log
2020-07-21,"13:35:55,232",INFO,MainProcess,sync with celery8@None,celery7.log
2020-07-21,"13:36:02,498",INFO,MainProcess,sync with celery9@None,celery7.log
2020-07-21,"13:36:04,933",INFO,MainProcess,sync with celery10@None,celery7.log
2020-07-21,"13:52:16,224",INFO,MainProcess,missed heartbeat from celery4@None,celery7.log
2020-07-21,"15:59:12,506",INFO,MainProcess,Received task: task_analysis.sna[50be2037-b3ca-4a01-b047-7d7ad866a4ed],celery7.log
2020-07-21,"17:02:53,544",INFO,ForkPoolWorker-6,Task task_analysis.sna[8d37fb80-4633-4ddf-a292-eb0efc81c6d2] succeeded in 5.340665661991807s: None,celery9-6.log
2020-07-21,"17:02:53,462",WARNING,ForkPoolWorker-6,<Response [200]>,celery9-6.log
2020-07-21,"17:02:53,444",WARNING,ForkPoolWorker-6,graphbuild_finish,celery9-6.log
2020-07-21,"17:02:52,413",WARNING,ForkPoolWorker-6,"(37393, 863)",celery9-6.log
2020-07-21,"17:02:52,412",WARNING,ForkPoolWorker-6,X.shape :,celery9-6.log
2020-07-21,"17:02:48,205",WARNING,ForkPoolWorker-6,make graph,celery9-6.log
2020-07-21,"13:32:29,445",INFO,MainProcess,sync with celery10@None,celery7.log
2020-07-21,"16:52:49,233",WARNING,ForkPoolWorker-6,make graph,celery8-6.log
2020-07-21,"13:32:10,930",INFO,MainProcess,missed heartbeat from celery4@None,celery7.log
2020-07-21,"13:32:05,928",INFO,MainProcess,missed heartbeat from celery2@None,celery7.log
2020-07-21,"13:25:58,002",WARNING,MainProcess,AttributeError: 'NoneType' object has no attribute 'close',celery7.log
2020-07-21,"13:31:43,851",INFO,MainProcess,Connected to amqp://guest:**@127.0.0.1:5672//,celery7.log
2020-07-21,"13:31:43,994",INFO,MainProcess,mingle: searching for neighbors,celery7.log
2020-07-21,"13:31:45,906",INFO,MainProcess,mingle: sync with 6 nodes,celery7.log
2020-07-21,"13:31:45,907",INFO,MainProcess,mingle: sync complete,celery7.log
2020-07-21,"13:31:45,926",INFO,MainProcess,celery7@None ready.,celery7.log
2020-07-21,"13:31:47,788",INFO,MainProcess,Received task: task_analysis.sna[37db9788-9659-406a-a8d1-3c5e8a198b28],celery7.log
2020-07-21,"13:31:49,125",INFO,MainProcess,Received task: task_analysis.sna[b569b1ac-9384-4abb-a111-9a7f37f57e32],celery7.log
2020-07-21,"13:31:50,277",INFO,MainProcess,Received task: task_analysis.sna[18f6b59f-17ff-41be-83b6-a37571bd9735],celery7.log
2020-07-21,"13:31:51,057",INFO,MainProcess,Received task: task_analysis.sna[63827aa7-4d42-4163-8f3f-330904fe0113],celery7.log
2020-07-21,"13:31:51,755",INFO,MainProcess,Received task: task_analysis.sna[b3917f6e-23f0-44b0-a2c3-2cf150c1ab96],celery7.log
2020-07-21,"13:31:52,517",INFO,MainProcess,Received task: task_analysis.sna[50e63372-bc09-451b-ae18-0677408af349],celery7.log
2020-07-21,"13:31:53,345",INFO,MainProcess,Received task: task_analysis.sna[6dcfcf7f-aa0e-4027-ba7a-b93cdf38ea8c],celery7.log
2020-07-21,"13:31:53,898",INFO,MainProcess,Received task: task_analysis.sna[7375d356-9728-46b8-a6a7-66eb62e2e119],celery7.log
2020-07-21,"13:31:54,442",INFO,MainProcess,Received task: task_analysis.sna[de5ffae0-fdf2-4cdd-8dab-2a80fe47bee3],celery7.log
2020-07-21,"13:31:55,655",INFO,MainProcess,sync with celery8@None,celery7.log
2020-07-21,"13:32:01,969",INFO,MainProcess,Received task: task_analysis.sna[9345e8db-da7a-4bb2-accf-b1fe7b3ed8f2],celery7.log
2020-07-21,"13:32:02,264",INFO,MainProcess,sync with celery9@None,celery7.log
2020-07-21,"13:32:05,927",INFO,MainProcess,missed heartbeat from celery1@None,celery7.log
2020-07-21,"13:32:05,928",INFO,MainProcess,missed heartbeat from celery5@None,celery7.log
2020-07-21,"13:32:05,928",INFO,MainProcess,missed heartbeat from celery6@None,celery7.log
2020-07-21,"13:32:05,928",INFO,MainProcess,missed heartbeat from celery3@None,celery7.log
2020-07-21,"13:31:47,820",WARNING,ForkPoolWorker-6,make graph,celery7-6.log
2020-07-21,"13:31:47,961",WARNING,ForkPoolWorker-6,X.shape :,celery7-6.log
2020-07-21,"13:31:47,962",WARNING,ForkPoolWorker-6,"(661, 498)",celery7-6.log
2020-07-21,"13:20:42,622",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:20:26,583",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:20:12,550",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:20:00,518",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:19:50,489",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:19:42,463",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:19:36,442",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:19:32,420",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:19:30,400",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:31:54,599",INFO,ForkPoolWorker-7,Task task_analysis.sna[7375d356-9728-46b8-a6a7-66eb62e2e119] succeeded in 0.6733935289958026s: None,celery7-7.log
2020-07-21,"13:31:54,597",WARNING,ForkPoolWorker-7,<Response [200]>,celery7-7.log
2020-07-21,"13:31:54,587",WARNING,ForkPoolWorker-7,graphbuild_finish,celery7-7.log
2020-07-21,"13:31:53,980",WARNING,ForkPoolWorker-7,"(665, 498)",celery7-7.log
2020-07-21,"13:31:53,980",WARNING,ForkPoolWorker-7,X.shape :,celery7-7.log
2020-07-21,"13:31:53,926",WARNING,ForkPoolWorker-7,make graph,celery7-7.log
2020-07-21,"13:31:52,011",INFO,ForkPoolWorker-7,Task task_analysis.sna[63827aa7-4d42-4163-8f3f-330904fe0113] succeeded in 0.8853929349861573s: None,celery7-7.log
2020-07-21,"13:31:51,949",WARNING,ForkPoolWorker-7,<Response [200]>,celery7-7.log
2020-07-21,"13:31:51,939",WARNING,ForkPoolWorker-7,graphbuild_finish,celery7-7.log
2020-07-21,"13:31:51,271",WARNING,ForkPoolWorker-7,"(661, 498)",celery7-7.log
2020-07-21,"13:31:51,271",WARNING,ForkPoolWorker-7,X.shape :,celery7-7.log
2020-07-21,"13:31:51,125",WARNING,ForkPoolWorker-7,make graph,celery7-7.log
2020-07-21,"13:21:00,660",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"15:59:18,299",INFO,ForkPoolWorker-6,Task task_analysis.sna[50be2037-b3ca-4a01-b047-7d7ad866a4ed] succeeded in 4.205421246995684s: None,celery7-6.log
2020-07-21,"13:21:20,705",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:22:06,830",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:31:37,891",INFO,MainProcess,Received task: task_analysis.sna[0e5b5011-7726-455c-835b-72192692141c],celery6.log
2020-07-21,"13:31:34,457",INFO,MainProcess,Received task: task_analysis.sna[af2d63c2-a997-40c6-b0cc-3bf212727539],celery6.log
2020-07-21,"13:31:34,010",INFO,MainProcess,Received task: task_analysis.sna[b82f4aff-4fdc-4467-a822-b674245926c2],celery6.log
2020-07-21,"13:31:29,344",INFO,MainProcess,Received task: task_analysis.sna[d5b5286f-d7f0-441b-8177-64a607b70354],celery6.log
2020-07-21,"13:31:26,646",INFO,MainProcess,celery6@None ready.,celery6.log
2020-07-21,"13:31:26,611",INFO,MainProcess,mingle: sync complete,celery6.log
2020-07-21,"13:31:26,580",INFO,MainProcess,mingle: sync with 4 nodes,celery6.log
2020-07-21,"13:31:24,159",INFO,MainProcess,mingle: searching for neighbors,celery6.log
2020-07-21,"13:31:24,077",INFO,MainProcess,Connected to amqp://guest:**@127.0.0.1:5672//,celery6.log
2020-07-21,"13:25:58,003",WARNING,MainProcess,AttributeError: 'NoneType' object has no attribute 'close',celery6.log
2020-07-21,"13:25:58,003",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/site-packages/billiard/pool.py"", line 1697, in _terminate_pool",celery6.log
2020-07-21,"13:25:58,003",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 189, in __call__",celery6.log
2020-07-21,"13:25:58,002",WARNING,MainProcess,"File ""/opt/wigo/anaconda3/lib/python3.7/multiprocessing/util.py"", line 265, in _run_finalizers",celery6.log
2020-07-21,"13:25:58,002",WARNING,MainProcess,Traceback (most recent call last):,celery6.log
2020-07-21,"13:25:39,339",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:25:07,280",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:24:35,195",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:24:03,097",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:23:31,040",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:23:00,941",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:22:32,887",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:21:42,759",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery6.log
2020-07-21,"13:31:44,061",INFO,MainProcess,sync with celery7@None,celery6.log
2020-07-21,"15:59:18,224",WARNING,ForkPoolWorker-6,<Response [200]>,celery7-6.log
2020-07-21,"15:59:17,413",WARNING,ForkPoolWorker-6,"(32080, 847)",celery7-6.log
2020-07-21,"13:31:52,498",INFO,ForkPoolWorker-6,Task task_analysis.sna[b3917f6e-23f0-44b0-a2c3-2cf150c1ab96] succeeded in 0.7232959730026778s: None,celery7-6.log
2020-07-21,"13:31:52,496",WARNING,ForkPoolWorker-6,<Response [200]>,celery7-6.log
2020-07-21,"13:31:52,488",WARNING,ForkPoolWorker-6,graphbuild_finish,celery7-6.log
2020-07-21,"13:31:51,832",WARNING,ForkPoolWorker-6,"(661, 498)",celery7-6.log
2020-07-21,"13:31:51,831",WARNING,ForkPoolWorker-6,X.shape :,celery7-6.log
2020-07-21,"13:31:51,775",WARNING,ForkPoolWorker-6,make graph,celery7-6.log
2020-07-21,"13:31:51,081",INFO,ForkPoolWorker-6,Task task_analysis.sna[18f6b59f-17ff-41be-83b6-a37571bd9735] succeeded in 0.7768687819771003s: None,celery7-6.log
2020-07-21,"13:31:51,067",WARNING,ForkPoolWorker-6,<Response [200]>,celery7-6.log
2020-07-21,"13:31:51,055",WARNING,ForkPoolWorker-6,graphbuild_finish,celery7-6.log
2020-07-21,"13:31:50,404",WARNING,ForkPoolWorker-6,"(661, 498)",celery7-6.log
2020-07-21,"13:31:50,404",WARNING,ForkPoolWorker-6,X.shape :,celery7-6.log
2020-07-21,"13:31:50,304",WARNING,ForkPoolWorker-6,make graph,celery7-6.log
2020-07-21,"13:31:50,241",INFO,ForkPoolWorker-6,Task task_analysis.sna[b569b1ac-9384-4abb-a111-9a7f37f57e32] succeeded in 1.0855810139910318s: None,celery7-6.log
2020-07-21,"13:31:50,237",WARNING,ForkPoolWorker-6,<Response [200]>,celery7-6.log
2020-07-21,"13:31:50,225",WARNING,ForkPoolWorker-6,graphbuild_finish,celery7-6.log
2020-07-21,"13:31:49,267",WARNING,ForkPoolWorker-6,"(661, 498)",celery7-6.log
2020-07-21,"13:31:49,267",WARNING,ForkPoolWorker-6,X.shape :,celery7-6.log
2020-07-21,"13:31:49,156",WARNING,ForkPoolWorker-6,make graph,celery7-6.log
2020-07-21,"13:31:49,081",INFO,ForkPoolWorker-6,Task task_analysis.sna[37db9788-9659-406a-a8d1-3c5e8a198b28] succeeded in 1.2614505759847816s: None,celery7-6.log
2020-07-21,"13:31:49,022",WARNING,ForkPoolWorker-6,<Response [200]>,celery7-6.log
2020-07-21,"13:31:49,011",WARNING,ForkPoolWorker-6,graphbuild_finish,celery7-6.log
2020-07-21,"13:31:52,548",WARNING,ForkPoolWorker-6,make graph,celery7-6.log
2020-07-21,"15:59:18,201",WARNING,ForkPoolWorker-6,graphbuild_finish,celery7-6.log
2020-07-21,"13:31:52,606",WARNING,ForkPoolWorker-6,X.shape :,celery7-6.log
2020-07-21,"13:31:53,313",WARNING,ForkPoolWorker-6,graphbuild_finish,celery7-6.log
2020-07-21,"15:59:17,413",WARNING,ForkPoolWorker-6,X.shape :,celery7-6.log
2020-07-21,"15:59:14,094",WARNING,ForkPoolWorker-6,make graph,celery7-6.log
2020-07-21,"13:32:02,528",INFO,ForkPoolWorker-6,Task task_analysis.sna[9345e8db-da7a-4bb2-accf-b1fe7b3ed8f2] succeeded in 0.49579008200089447s: None,celery7-6.log
2020-07-21,"13:32:02,521",WARNING,ForkPoolWorker-6,<Response [200]>,celery7-6.log
2020-07-21,"13:32:02,313",WARNING,ForkPoolWorker-6,graphbuild_finish,celery7-6.log
2020-07-21,"13:32:02,175",WARNING,ForkPoolWorker-6,"(2534, 117)",celery7-6.log
2020-07-21,"13:32:02,175",WARNING,ForkPoolWorker-6,X.shape :,celery7-6.log
2020-07-21,"13:32:02,033",WARNING,ForkPoolWorker-6,make graph,celery7-6.log
2020-07-21,"13:31:55,405",INFO,ForkPoolWorker-6,Task task_analysis.sna[de5ffae0-fdf2-4cdd-8dab-2a80fe47bee3] succeeded in 0.9375510620011482s: None,celery7-6.log
2020-07-21,"13:31:55,403",WARNING,ForkPoolWorker-6,<Response [200]>,celery7-6.log
2020-07-21,"13:31:54,554",WARNING,ForkPoolWorker-6,"(665, 498)",celery7-6.log
2020-07-21,"13:31:54,553",WARNING,ForkPoolWorker-6,X.shape :,celery7-6.log
2020-07-21,"13:31:54,468",WARNING,ForkPoolWorker-6,make graph,celery7-6.log
2020-07-21,"13:31:54,027",INFO,ForkPoolWorker-6,Task task_analysis.sna[6dcfcf7f-aa0e-4027-ba7a-b93cdf38ea8c] succeeded in 0.6477335829986259s: None,celery7-6.log
2020-07-21,"13:31:54,025",WARNING,ForkPoolWorker-6,<Response [200]>,celery7-6.log
2020-07-21,"13:31:54,015",WARNING,ForkPoolWorker-6,graphbuild_finish,celery7-6.log
2020-07-21,"13:31:53,452",WARNING,ForkPoolWorker-6,"(665, 498)",celery7-6.log
2020-07-21,"13:31:53,452",WARNING,ForkPoolWorker-6,X.shape :,celery7-6.log
2020-07-21,"13:31:53,380",WARNING,ForkPoolWorker-6,make graph,celery7-6.log
2020-07-21,"13:31:53,331",INFO,ForkPoolWorker-6,Task task_analysis.sna[50e63372-bc09-451b-ae18-0677408af349] succeeded in 0.7837097329902463s: None,celery7-6.log
2020-07-21,"13:31:53,328",WARNING,ForkPoolWorker-6,<Response [200]>,celery7-6.log
2020-07-21,"13:31:52,606",WARNING,ForkPoolWorker-6,"(664, 498)",celery7-6.log
2020-07-21,"13:30:56,293",WARNING,ForkPoolWorker-1,make graph,celery1-1.log
2020-07-21,"13:31:49,739",INFO,ForkPoolWorker-8,Task task_analysis.sna[d78f3ced-89ac-4e73-afb0-55573b34d957] succeeded in 0.9383512350032106s: None,celery4-8.log
2020-07-21,"13:31:54,832",WARNING,ForkPoolWorker-7,<Response [200]>,celery6-7.log
2020-07-21,"13:31:19,149",WARNING,ForkPoolWorker-8,<Response [200]>,celery2-8.log
2020-07-21,"13:31:19,152",INFO,ForkPoolWorker-8,Task task_analysis.sna[0af1dafa-2efe-49a0-b52d-05fa10dce8e8] succeeded in 1.1018086279800627s: None,celery2-8.log
2020-07-21,"13:19:09,041",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:19:11,058",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:19:15,080",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:19:21,096",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:19:29,117",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:19:39,150",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:19:51,179",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:20:05,214",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:20:21,275",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:20:39,343",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:20:59,407",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:31:19,140",WARNING,ForkPoolWorker-8,graphbuild_finish,celery2-8.log
2020-07-21,"13:21:21,455",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:22:11,555",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:22:39,606",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
2020-07-21,"13:23:09,661",ERROR,MainProcess,consumer: Cannot connect to amqp://guest:**@127.0.0.1:5672//: [Errno 111] Connection refused.,celery2.log
